"id";"origin";"product_uos_qty";"create_date";"move_dest_id";"product_uom";"price_unit";"product_uom_qty";"company_id";"date";"product_qty";"product_uos";"location_id";"priority";"picking_type_id";"partner_id";"note";"state";"origin_returned_move_id";"product_packaging";"date_expected";"procurement_id";"name";"create_uid";"warehouse_id";"inventory_id";"partially_available";"propagate";"restrict_partner_id";"procure_method";"write_uid";"restrict_lot_id";"group_id";"product_id";"split_from";"picking_id";"location_dest_id";"write_date";"push_rule_id";"rule_id";"invoice_state";"purchase_line_id";"consumed_for";"raw_material_production_id";"production_id";"weight";"weight_net";"weight_uom_id";"auto_move";"x_imb_y";"x_imb_x";"x_imb_z"
28292;"";;"2017-07-28 08:54:24.713385";;1;;50.000;1;"2017-07-28 08:54:24";50.0;;5;"1";;;"";"done";;;"2017-07-28 08:54:24";;"INV:INV: Microfibra Accappatoio per bambino";6;;11849;f;t;;"make_to_stock";6;;;29610;;;12;"2017-07-28 08:54:24.713385";;;"none";;;;;0.00;0.00;3;f;;;
28293;"";;"2017-07-28 08:54:25.510386";;1;;50.000;1;"2017-07-28 08:54:25";50.0;;5;"1";;;"";"done";;;"2017-07-28 08:54:25";;"INV:INV: Microfibra Accappatoio per bambino";6;;11850;f;t;;"make_to_stock";6;;;29611;;;12;"2017-07-28 08:54:25.510386";;;"none";;;;;0.00;0.00;3;f;;;
28294;"";;"2017-07-28 08:54:26.299748";;1;;50.000;1;"2017-07-28 08:54:26";50.0;;5;"1";;;"";"done";;;"2017-07-28 08:54:26";;"INV:INV: Microfibra Accappatoio per bambino";6;;11851;f;t;;"make_to_stock";6;;;29612;;;12;"2017-07-28 08:54:26.299748";;;"none";;;;;0.00;0.00;3;f;;;
28295;"";;"2017-07-28 08:54:27.068694";;1;;2.000;1;"2017-07-28 08:54:27";2.0;;5;"1";;;"";"done";;;"2017-07-28 08:54:27";;"INV:INV: Microfibra Accappatoio per bambino";6;;11852;f;t;;"make_to_stock";6;;;29613;;;12;"2017-07-28 08:54:27.068694";;;"none";;;;;0.00;0.00;3;f;;;
28296;"";;"2017-07-28 08:54:27.862662";;1;;50.000;1;"2017-07-28 08:54:28";50.0;;5;"1";;;"";"done";;;"2017-07-28 08:54:28";;"INV:INV: Microfibra Accappatoio per bambino";6;;11853;f;t;;"make_to_stock";6;;;29614;;;12;"2017-07-28 08:54:27.862662";;;"none";;;;;0.00;0.00;3;f;;;
28297;"";;"2017-07-28 08:54:28.634598";;1;;50.000;1;"2017-07-28 08:54:28";50.0;;5;"1";;;"";"done";;;"2017-07-28 08:54:28";;"INV:INV: Microfibra Accappatoio per bambino";6;;11854;f;t;;"make_to_stock";6;;;29615;;;12;"2017-07-28 08:54:28.634598";;;"none";;;;;0.00;0.00;3;f;;;
28298;"";;"2017-07-28 08:54:29.460001";;1;;50.000;1;"2017-07-28 08:54:29";50.0;;5;"1";;;"";"done";;;"2017-07-28 08:54:29";;"INV:INV: Microfibra Accappatoio per bambino";6;;11855;f;t;;"make_to_stock";6;;;29616;;;12;"2017-07-28 08:54:29.460001";;;"none";;;;;0.00;0.00;3;f;;;
28299;"";;"2017-07-28 08:54:30.231185";;1;;50.000;1;"2017-07-28 08:54:30";50.0;;5;"1";;;"";"done";;;"2017-07-28 08:54:30";;"INV:INV: Microfibra Accappatoio per bambino";6;;11856;f;t;;"make_to_stock";6;;;29617;;;12;"2017-07-28 08:54:30.231185";;;"none";;;;;0.00;0.00;3;f;;;
28300;"";;"2017-07-28 08:54:31.492304";;1;;50.000;1;"2017-07-28 08:54:31";50.0;;5;"1";;;"";"done";;;"2017-07-28 08:54:31";;"INV:INV: Microfibra Accappatoio per bambino";6;;11857;f;t;;"make_to_stock";6;;;29619;;;12;"2017-07-28 08:54:31.492304";;;"none";;;;;0.00;0.00;3;f;;;
28301;"";;"2017-07-28 08:54:32.288251";;1;;50.000;1;"2017-07-28 08:54:32";50.0;;5;"1";;;"";"done";;;"2017-07-28 08:54:32";;"INV:INV: Microfibra Accappatoio per bambino";6;;11858;f;t;;"make_to_stock";6;;;29620;;;12;"2017-07-28 08:54:32.288251";;;"none";;;;;0.00;0.00;3;f;;;
